id,kudos,title,keywords,amount_keywords,romanticCategory,rating,contentWarning,words,packaged,published,up_time
15866082,130,Empty Swimming Pools,"Swimming Boys, Anal Sex, Depression treatment, Mutual Masturbation, First Time, Hurt/Comfort, Topping from the Bottom, Implied/Referenced Character Death, Pining, Bottoming from the Top, Accidental Voyeurism, Explicit Sexual Content, POV First Person, Boys In Love, POV Harry Potter, Slow Burn, Troye Sivan Song inspired, First Time Topping, Resolved Sexual Tension, Boys Kissing, Mutual Pining, Swimming Pools, Implied/Referenced Suicide attempt, Voyeurism, References to Depression, Based on a Troye Sivan Song, Masturbation in Shower, all Troye's songs are Drarry AF, Masturbation, Bathroom sharing, Recovery, Comfort, Friends to Lovers, Healing, Top Draco Malfoy, Falling In Love, Bottom Harry Potter, Anal, Depression Recovery, Drarry, Unresolved Sexual Tension, POV Draco Malfoy, Masturbation in Bathroom, Happy Ending, Swimming, Empty Swimming Pools Troye, Troye, Empty Swimming Pools, pov switching",49,M/M,Explicit,No Archive Warnings Apply,9522,2022-02-13T01:20:17,2018-09-01,41
16106096,165,Electric Storms,"Fluff and Angst, Hurt/Comfort, Implied/Referenced Child Abuse, Implied/Referenced Self-Harm, No Harry AU, Friends to Lovers, James and Sirius save the world, Minor Character Death",8,M/M,Mature,Graphic Depictions Of Violence,31918,2022-08-30T10:45:10,2018-09-26,47
16135421,130,Look What You Made Me Do,"Alternate Universe - Hogwarts, PLEASE STOP, Nemuri is oblivious, the erasermic is in the background, Yuu this isn't how you flirt, Enemies to Lovers, So much Quidditch, Nemuri and Yuu are both useless lesbians",8,F/F,Teen And Up Audiences,No Archive Warnings Apply,31718,2022-02-12T03:40:25,2018-09-30,41
20773136,71,Letters of Love,"Friendship/Love, Friends to Lovers, Love Confessions, Love Letters, Best Friends",5,F/M,Teen And Up Audiences,No Archive Warnings Apply,4314,2022-03-21T12:10:00,2018-12-07,39
16962630,546,"The Marauders, Mapped","Hogwarts Era, Canon Compliant, POV Remus Lupin, Hogwarts, Teenage Drama, Friendship, Canon Related, Slow Burn, Marauders' Era, Eventual Romance, Mystery, MWPP, Eventual Relationships, Action/Adventure, Fluff, Marauders, Friends to Lovers, Slow Romance, Work In Progress, Romance, Remus Lupin-centric, Family",22,F/M,General Audiences,No Archive Warnings Apply,174727,2022-09-01T09:57:35,2018-12-12,45
16780603,4774,The Poison Garden,"Time Travel, Background non-canon relationships, Friendship, Eventual Fluff, 1980s, Past Alcohol Abuse/Alcoholism, Between the wars, Implied/Referenced Domestic Violence, Implied/Referenced Child Abuse, Romance, Unbreakable Vow (Harry Potter), Background Ron/Neville, Potions, Minor Character Death, Eventual Romance, mentions of Severus/Narcissa, Mother-Son Relationship",17,F/M,Mature,Creator Chose Not To Use Archive Warnings,89503,2022-02-28T20:13:00,2018-11-29,39
28753449,199,Starfish,"Hogwarts Eighth Year, Smoking, Redeemed Draco Malfoy, Christmas, Pining, Post-War, Forgiveness, Kissing, Slow Burn, Implied/Referenced Drug Use, Mutual Pining, Eventual Romance, Reader-Insert, Fluff, Reader-Interactive, Tags May Change, Slow Romance, Drinking, Swearing, Banter",20,F/M,General Audiences,No Archive Warnings Apply,54389,2022-04-28T18:12:45,2021-01-14,15
16897953,2136,He says 'Hate Me',"Stockholm Syndrome, Dark Undertones, Manipulation, Introspection, Threats of Rape/Non-Con, Power Play, Don’t copy to another site, Alternate Universe - Canon Divergence, Violence, Relationship Negotiation, Enemies to Lovers, Attempted Rape/Non-Con",12,M/M,Explicit,Graphic Depictions Of Violence,60836,2022-02-23T19:41:39,2018-12-07,38
15408027,365,Wishing you all a Good Evening,"College Football, College AU, Enemies to Lovers, Enemies to Friends to Lovers, Alternate Universe - College/University, jily",6,F/M,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,46818,2022-02-08T17:43:03,2018-12-26,38
28920522,79,Chicken Sandwiches and Firewhisky,"Consensual Sex, Dirty Talk, Smut, Fluff and Smut, Friends to Lovers, Explicit Sexual Content",6,F/M,Explicit,Creator Chose Not To Use Archive Warnings,5580,2022-04-25T18:18:01,2021-01-22,15
29021487,0,All Bark and No Bite,"Long, THIS IS THE FIRST PART OF A TRILOGY, LGBTQ Character, Series, Fluff and Angst, There is Snily but we don't support it, Slow Burn, Sirius Black is (unfortunately) heterosexual, house bashing, Requited Love, Canon, Marauders Era (Harry Potter), Bisexual Remus Lupin, wolfstar, Friends to Lovers, Sirius Black is a Little Shit, Alternate Universe - Hogwarts, Post-Hogwarts, LGBTQ Themes, long ass book, world building, Temporarily Unrequited Love, Remus Lupin Needs a Hug",23,F/F,Mature,Graphic Depictions Of Violence,9011,2022-09-05T01:26:14,2021-01-27,20
17264672,1126,"Big Dick, Little Dickie","Top Stiles Stilinski, Light Dom/sub, Alternate Universe - Human, Stiles Stilinski Has a Big Dick, submissive Derek Hale, Alpha/Beta/Omega Dynamics, puppies and kittens, Hairy Derek Hale, Omega Stiles Stilinski, Alpha Derek Hale, Friends to Lovers, Porn Watching, Alternate Universe - College/University, Bottom Derek Hale",14,M/M,Explicit,No Archive Warnings Apply,7389,2022-02-25T16:42:10,2019-01-02,37
28826406,56,Someone Feared is Someone Pitiful,"Fluff and Angst, Book 6: Harry Potter and the Half-Blood Prince, Hurt/Comfort, Angst and Hurt/Comfort, Enemies to Friends, Enemies to Lovers, Enemies to Friends to Lovers",7,F/M,General Audiences,Creator Chose Not To Use Archive Warnings,1979,2022-04-26T10:30:03,2021-01-18,15
17122820,118,Wrapped in Candlelight,"YOI Secret Santa 2018, Omega Verse, One Shot, Alpha/Beta/Omega Dynamics, Fluff, Friends to Lovers",6,M/M,Teen And Up Audiences,No Archive Warnings Apply,2039,2022-02-28T06:42:30,2018-12-23,38
16284908,10446,"teach me how to pray, how to say your name","Anal Sex, Jealous Jeon Jungkook, Lactation Kink, Alpha Jeon Jungkook, Jealousy, Feminization, Alternate Universe - College/University, Bottom Park Jimin (BTS), Nipple Play, Possessive Jeon Jungkook, Mutual Pining, Cock Warming, Size Kink, Dubious Consent, Top Jeon Jungkook, Implied Mpreg, Alpha/Beta/Omega Dynamics, Alternate Universe - Canon Divergence, Porn With Plot, Friends to Lovers, Possessive Behavior, Pregnancy Kink, Alternate Universe - Roommates/Housemates, Nesting, Porn with Feelings, Dry Humping, Dom Jeon Jungkook, Somnophilia, Omega Park Jimin, Mating Cycles/In Heat",30,M/M,Explicit,No Archive Warnings Apply,9759,2022-02-09T08:45:12,2018-10-13,40
15499053,1277,My New Younger Boss Is My Alpha,"Anal Sex, Omega Castiel/Alpha Dean Winchester, Alpha Dean, Alternate Universe - Office, Top Dean Winchester, True Mates, Boss/Employee Relationship, Miscommunication, Alpha/Beta/Omega Dynamics, Anal Fingering, Fluff and Smut, Bottom Castiel, Enemies to Lovers, Office Party, Rimming, Scenting, Face-Sitting, Happy Ending, Omega Castiel, Kinda",20,M/M,Explicit,No Archive Warnings Apply,6642,2022-02-07T04:38:24,2018-07-31,43
15179309,1621,Cas Stuff,"Angst, Pining, Knotting, Childhood Friends, Cas hurts a lot, Lists, Angst with a Happy Ending, very brief Meg/Cas kissing action, Alpha/Beta/Omega Dynamics, Smut, Friends to Lovers, Self-Esteem Issues, Castiel Has Self-Esteem Issues, Roommates, Love Confessions, Misunderstandings, Alpha Castiel/Omega Dean Winchester, Best Friends",18,M/M,Explicit,No Archive Warnings Apply,4731,2022-02-08T05:05:52,2018-07-05,43
14991365,913,i don't need medicine (i need you),"Literal Sleeping Together, Alpha Kim Taehyung | V, Boypussy, Knotting, Masturbation, Developing Relationship, Omega Jeon Jungkook, Top Kim Taehyung | V, Smut, Alpha/Beta/Omega Dynamics, Fluff, Fluff and Smut, Vaginal Sex, Bottom Jeon Jungkook, Friends to Lovers, Mating Cycles/In Heat",16,M/M,Explicit,No Archive Warnings Apply,2126,2022-02-10T02:31:56,2018-06-20,44
14991245,532,dog days,"not gonna write the pregnancy i just want the babies, Moving In Together, Developing Relationship, Smut, Time Skips, Dog Hybrid Jeon Jungkook, Literal Sleeping Together, i hate that tag sm but i Have to do it i want to write the babies in, Human Kim Namjoon | RM, Babies, Mpreg, Bottom Jeon Jungkook, might be a bonus chapter or two we'll see lol, Getting Together, Implied/Referenced Pregnancy, Vaginal Sex, minjoon dont fuck im sorry, Human Park Jimin, Established Relationship, Boypussy, and taehyung is a russian bear dog hybrid, jungkook is a rottweiler hybrid, Mating Bites, Top Kim Taehyung | V, Alpha/Beta/Omega Dynamics, Fluff and Smut, Fluff, Hybrids, Friends to Lovers, Dog Hybrid Kim Taehyung | V, Domestic Fluff, Mating Cycles/In Heat",32,M/M,Explicit,No Archive Warnings Apply,5649,2022-02-10T02:20:15,2018-06-27,44
14971172,68,This is the Beginning of Something Beautiful,"Knotting, Witches, Fluff and Crack, SPN A/B/O Bingo, Alpha Dean, Wing Kink, Curses, Prank Wars, Alpha/Alpha, Breeding Kink, Las Vegas Wedding, Stripping, Truth or Dare, Alpha/Beta/Omega Dynamics, Alternate Universe - Canon Divergence, Friends to Lovers, First Kiss, TFW takes a Vacation, This fic is basically going to be one big joke but, Bondage, Sharing a Bed, Scent Marking, Omega Castiel, Dirty Dancing, Mating Cycles/In Heat, And Sam SHIPS IT!!!",26,F/M,Explicit,No Archive Warnings Apply,9924,2022-09-01T01:18:33,2018-06-19,51
14969636,336,Rhapsody,"Wingfic, Midair Sex, Marriage, Alpha/Beta/Omega Dynamics, Alpha Castiel (Supernatural), Alternate Universe - Fantasy, Friends to Lovers, Omega Dean",8,M/M,Explicit,No Archive Warnings Apply,1776,2022-02-08T11:38:02,2018-06-18,44
15186128,1586,The Offering,"Protective Bakugou Katsuki, Rutting, Dragon Bakugou Katsuki, I'm Bad At Tagging, Eventual Smut, Shapeshifters - Freeform, I'm Bad At Summaries, Dragons, Alpha/Beta/Omega Dynamics, Fluff and Smut, Fluff, Adorable Midoriya Izuku, Alternate Universe - Fantasy, POV Switches, Eventual Romance, Shapeshifting, Dragon Kirishima Eijirou, My First Fanfic",18,F/M,Teen And Up Audiences,Graphic Depictions Of Violence,7032,2022-09-02T17:20:37,2018-07-06,50
14429394,2107,hope you're waiting at the end,"SOFT AS FUCK, Childhood Friends, Hurt/Comfort, Asexual Jeon Jungkook, No Sex, Park Jimin Is Whipped, Alpha/Beta/Omega Dynamics, Omega Jeon Jungkook, heat - Freeform, Mutual Pining, Fluff, Alpha Park Jimin, Friends to Lovers, First Kiss",14,M/M,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,5368,2022-01-31T03:59:13,2018-04-25,45
14425170,292,Check Yes or No,"Writing Notes, Dean is shy, Time Skips, High School, Engineer Dean Winchester, Based on a song, Castiel and Dean Winchester are Cute, Alpha Castiel (Supernatural), Protective Castiel, Married Couple, Parent Castiel, Tooth-Rotting Fluff, Elementary School, Alpha Castiel/Omega Dean Winchester, mentions of divorce, Teacher Missouri Moseley, Nurse Castiel, Parent Dean Winchester, College, Implied Mpreg, Neither of those are between Dean and Cas, Castiel and Dean Winchester in Love, Promposal, Alpha/Beta/Omega Dynamics, Fluff, Cover Art, Friends to Lovers, mentions of cheating, Childhood Friends, Domestic Fluff, Short One Shot, Anniversary, Slice of Life, Short & Sweet, Omega Dean, brief bullying",36,F/M,General Audiences,No Archive Warnings Apply,2389,2022-01-30T21:19:49,2018-04-24,45
14146308,46,I know I'm stupid ( stupid for you),"Unbeta-ed, or maybe some smut we'll see, No Smut, Omega Kim Taehyung | V, Fluff and Angst, Idiots in Love, Angst with a Happy Ending, a whole bunch of fluff later, Alpha/Beta/Omega Dynamics, Second Chances, More tags to be added, Friends to Lovers, more like idiot in love, Alpha Jeon Jungkook, at least Taehyung knows what he wants, I'm sorry in advance for this mess but I hope you enjoy, Did I mention that this is an abo fic",17,M/M,Mature,Creator Chose Not To Use Archive Warnings,5900,2022-08-21T10:23:39,2018-03-30,53
11890044,809,Twisted,"I'm never really nice to him am I, Blonde Will Graham, Top Hannibal Lecter, Alpha Hannibal Lecter, Manipulative Hannibal, Dark Hannibal, Alpha/Omega, don't worry Will, Will Loves Hannibal, Bottom Will Graham, Eventual Romance, Omega Will Graham, Forced Pregnancy, Dom Hannibal, Forced Bonding, Forced Relationship, Alpha/Beta/Omega Dynamics, Dom/sub, Poor Will, Will pretending to be a beta, Beta Will Graham, ... eventually - Freeform, Dark Will Graham, Sub Will Graham, Hannibal Loves Will, Eventual Happy Ending",26,M/M,Explicit,Graphic Depictions Of Violence,3514,2022-08-20T15:26:49,2017-08-23,60
13694292,1143,Detention,"Omega Kim Taehyung | V, Top Jeon Jungkook, Rich Kim Taehyung | V, Masturbation, Detention, Rich Jeon Jungkook, Jeongguk thinks Taehyung's a beta, Alpha/Beta/Omega Dynamics, Anal Fingering, Bottom Kim Taehyung | V, Alpha Jeon Jungkook, Plot What Plot/Porn Without Plot, Enemies to Lovers, Okay it has a little plot, Alternate Universe - College/University",15,M/M,Explicit,Creator Chose Not To Use Archive Warnings,4013,2022-01-30T16:53:41,2018-02-15,47
10375971,106,He Really Knows How to Get to Me,"Manipulation, Jealous Harry, Anal Sex, Anxiety, and is still close to his mom, Knotting, Divorced parents, Mpreg Louis, Harry is older than Louis by 2 years, Louis dad pays more attention to his new girlfriend and her son, Popular Harry, Jealousy, Alpha Harry, Slut Shaming, Omega Louis, Bonding, Marking, Step-siblings, Asshole Harry, Alternate Universe, No one listens to louis really, Emotional Hurt/Comfort, rude harry, Hate to Love, Angst, Insecure Louis, but Harry is still in touch with his mom, but Louis isnt so much with his dad, Implied Mpreg, Sassy Louis, Alpha/Beta/Omega Dynamics, Jealous Louis, Alpha Liam, Omega Niall, Sibilings, Enemies to Lovers, Alpha Zayn, Omega Verse, Emotional Hurt, Step-Brothers, Gay, Football Player Harry, Mating Cycles/In Heat",43,F/M,Mature,Creator Chose Not To Use Archive Warnings,2423,2022-08-24T06:43:30,2017-03-20,65
18319301,138,Language of Love,"Major Original Character(s), Next Generation, Ascension (Stargate), Implied/Referenced Torture, Pre and Post Apocalypse, Domestic Adventures, Implied/Referenced Character Death, Self-Esteem Issues, Attempted Sexual Assault, Family Loss, Fluff and Angst, Friendship, Slow Burn, Epic, Canon-Typical Violence, Second Chances, Alternate Universe, Family Issues, Emotional Hurt/Comfort, Siblings in spirit, Minor Original Character(s), Ancient Technology (Stargate), Unconventional Families, Introspection, Action/Adventure, Artificial Intelligence, Cities of the Ancients (Stargate), Crossovers & Fandom Fusions, Colony Atlantis, Alternate Universe - Canon Divergence, Families of Choice, Friends to Lovers, Team as Family, Harassment, Falling In Love, MacGyver and O'Neill as twin brothers, Natural Disasters, Altered Mental States, Dreams and Nightmares, Post-Traumatic Stress Disorder - PTSD, Family",41,F/M,Teen And Up Audiences,No Archive Warnings Apply,248264,2022-02-23T10:21:09,2019-04-01,34
38579643,207,"Ice in His Veins, Poison on His Tongue","lord dazai, Royalty AU, soft skk, not really its more like strangers to lovers, Familial Conflict, not historically accurate, Hurt/Comfort, Natural Disasters, Implied Child Abuse (nothing graphic), Prince Nakahara Chuuya (Bungou Stray Dogs), Injury, Married skk, Other Additional Tags to Be Added, Arranged Marriage AU, Enemies to Lovers, Emotional Hurt/Comfort, Historical AU, Mild Gore",18,M/M,Teen And Up Audiences,Graphic Depictions Of Violence,26721,2022-06-19T21:57:22,2022-04-24,2
37448029,392,"if I asked you to stay, would you?","Hurt/Comfort, Temporary Amnesia, Hurt Evan ""Buck"" Buckley, Soft Evan ""Buck"" Buckley/Eddie Diaz, Alternate Universe - Different First Meeting, Literal Sleeping Together, Light Angst, Firehouse 118 Crew as Family (9-1-1 TV), like very temporary, Tsunami (9-1-1 TV), Comforting Eddie Diaz (9-1-1 TV), Medical Inaccuracies, Blood and Injury, Alternate Universe - No Lawsuit (9-1-1 TV), Friends to Lovers, First Kiss, Evan ""Buck"" Buckley Needs A Hug, Mentioned Christopher Diaz (9-1-1 TV), Idiots in Love, Natural Disasters, Eddie Diaz Takes Care of Evan ""Buck"" Buckley",21,M/M,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,6325,2022-03-05T06:02:59,2022-03-01,0
35357737,13,Set Fire to the Wind,"Drama, Film Fic, Idiots in Love, Natural Disasters, Action/Adventure, Drama & Romance, Love, Romance, Enemies to Lovers",9,M/M,Mature,No Archive Warnings Apply,12817,2022-02-20T15:08:14,2021-11-27,3
18540583,258,Don't Dream It's Over,"Nice Armitage Hux, very slow burn, Huxrey, Gratuitous Smut, Lingering Angst, Explicit Sexual Content, Sexual exploration, Slow Burn, Reyux, Kylo Ren is a Jerk, it's complicated - Freeform, Inappropriate Use of the Force, Dreamsharing, Fluff and Smut, Armitage Hux is actually kinda nice, Rey Needs A Hug, Enemies to Lovers, Angry Kylo Ren, Sexual Discovery, Natural Disasters, Hot Mess Armitage Hux, Reyux smut, Kylo Ren is Not Nice, Maternal Leia",24,F/M,Explicit,Creator Chose Not To Use Archive Warnings,95905,2022-03-12T21:59:46,2019-04-24,35
40626102,0,Warmth,"Angst, Stuck in a Room together, Friends to Enemies to Lovers, Slow Burn, Natural Disasters, a bit of the plot of the day after tomorrow but yeah, Enemies to Lovers, Rivals to Lovers",8,F/M,Teen And Up Audiences,Creator Chose Not To Use Archive Warnings,674,2022-09-23T23:12:40,2022-07-28,2
1056304,1195,Survivors' Guilt,"First Time, Disasters, Historical Accuracy, Nightmares, Fallen Angels, Mutual Pining, Angels, Emotional Hurt/Comfort, Requited Love, Neurodiversity, Disability, Dreams, Friends to Lovers, Stressed Crowley (Good Omens), Historical References, Biblical References, Natural Disasters, Historical, Storms, Dreams and Nightmares, Snake Crowley (Good Omens), Post-Traumatic Stress Disorder - PTSD, Do not translate without permission or copy to another site/app, Scene: Garden of Eden (Good Omens)",24,M/M,Explicit,No Archive Warnings Apply,9300,2022-05-17T14:10:04,2005-08-01,201
23986558,4378,The Scent of Miracles,"Annoyed to love, Pups, Mating Rituals, Knotting, Constant banter and teasing, First Time, Hurt/Comfort, wolf jungkook, Smut, jikook - Freeform, Alpha Jeon Jungkook, Werewolves, Tragedy, Omega Park Jimin (BTS), Protective Jeon Jungkook, Bottom Park Jimin (BTS), Slow Burn, Mpreg, Alternate Universe, Breeding, Holding tails, taegi - Freeform, Eventual Romance, Mystery, Misunderstandings, Pack Dynamics, Hate to Love, Child Death, Angst, Miscommunication, Mating Bond, Cannibalism, Top Jeon Jungkook, They're not together out of their own free will at that point, Tension, Angst with a Happy Ending, Mating Bites, Alpha/Beta/Omega Dynamics, jimin needs a hug, Fluff, Hybrids, Park Jimin (BTS) Is a Brat, Jungkook spends one of his ruts with someone else, Enemies to Lovers, Lies, Nesting, Selectively mute Jimin, Scenting, Cheating, Natural Disasters, fox jimin, Romance, Jeon Jungkook is a Brat, ruts, Heats, Mating Cycles/In Heat",56,M/M,Mature,No Archive Warnings Apply,154188,2022-06-13T17:52:44,2020-05-03,25
37591801,103,Between the Sand and Stars,"Shipwrecks, Dirty Talk, Bonfires, Earthquakes, Summer, Strangers to Lovers, Travel, Golf, Love, Wordcount: 50.000-100.000, Golfer Niall Horan, Playlist, Flight Attendant Louis Tomlinson, Model Zayn Malik, Famous Harry Styles, Morning Sex, Beach House, Sunsets, Publicity, Kissing, Song: Sunflower Vol. 6 (Harry Styles), Friendship, Vacation, Bottom Louis Tomlinson, Resolved Sexual Tension, Singing, Airports, Alternate Universe, Airplanes, Apologies, Cuddling & Snuggling, Being Walked In On, Alternate Universe - Flight Attendants, Emotional Hurt/Comfort, management, Concerts, Top Harry Styles, Hate to Love, Songfic, Alternate Universe - No One Direction, Sailor Liam Payne, Masturbation, Airplane Sex, Angst with a Happy Ending, Sex, Sexual Content, Beaches, Hiking, Alternate Universe - Non-Famous, Enemies to Lovers, Summer Romance, Sexual Tension, Falling In Love, Agents, Rich Harry Styles, Flight Attendants, Emotional Hurt, Natural Disasters, Musician Harry Styles, Non-Famous Louis Tomlinson, Dom/sub Undertones, Sailing, Swimming, Stranded, Islands, Drinking, Flirting, Luxury, Paradise, LGBTQ Characters",70,M/M,Explicit,No Archive Warnings Apply,41605,2022-06-21T05:31:55,2022-03-07,3
36011575,34,"the night the world drowned, our seashells were left behind.","Author Is Venting, Author is Dehydrated, This was suppose to be happy but ops, Drowning, Strangers to Lovers, Inspired by Goblin (K-Drama), characters deserve better, Author was physically and emotionally hurt, Tragedy, Alternate Universe - College/University, Grim Reapers, Slow Burn, Grief/Mourning, Magic, author regrets all life decisions, Angst, Insecurity, Social Issues, Hurt Kang Taehyun, Whipped Choi Beomgyu, Depression, Daddy Issues, Fluff, Friends to Lovers, wrote this until 5am for a week straight, Author is depressed, author barely ate while writing this, Trauma, Hypothermia, Sad Ending, Natural Disasters, Alternate Universe - High School, Romance, Absent Parents, Slice of Life, Reincarnation, author is not paying for any therapy bills after this, happy new year ig",38,M/M,Teen And Up Audiences,Major Character Death,22952,2022-02-19T07:14:09,2021-12-28,2
29246403,480,Lonely Hearts,"Fluff and Angst, Angst, Strippers & Strip Clubs, Blood and Injury, Slow Burn, Hurt/Comfort, Natural Disasters, Implied/Referenced Alcohol Abuse/Alcoholism, Angst with a Happy Ending, No beta read we die like yagoo's dream, Happy Ending, Romance, Cuddling & Snuggling, Dreams and Nightmares, Eventual Romance, Unrequited Crush",16,F/F,Mature,Creator Chose Not To Use Archive Warnings,14543,2022-04-27T09:09:19,2021-02-06,14
38727837,51,Ends of the Earth [DNF],"Betrayal, Implied/Referenced Torture, Travel, Enemies to Friends to Lovers, Fluff and Angst, Grief/Mourning, Fights, Dystopia, War, Character Death, Future Fic, Angst, Prisoner Clay | Dream (Video Blogging RPF), Post-Nuclear War, Fluff, Enemies to Lovers, Bunkers, Mind Control, Natural Disasters, Future, Romantic Fluff, Fist Fights",22,M/M,Not Rated,Graphic Depictions Of Violence,39694,2022-06-12T19:21:54,2022-05-15,1
12497064,424,Petrichor,"fire elemental, Older Eren Yeager, Grumpy Levi (Shingeki no Kyojin), Explicit Sexual Content, Fluff and Angst, Volcanic Eruption, ex-military Levi, Water Elemental Armin, Blow Jobs, Angst and Fluff and Smut, canon age gap, Elemental Magic, Eventual Smut, Affection, Goats, Subtle Reincarnation Feels, Friends to Lovers, Couch Cuddles, Levi (Shingeki no Kyojin) Has PTSD, Mountains, Natural Disasters, Earth Elemental Eren, Feels, Moderate burn, Gentle Kissing",25,M/M,Explicit,No Archive Warnings Apply,37730,2022-01-25T02:50:31,2017-10-25,51
20569454,205,"Just As Fast, Twice As Dangerous","Anal Sex, Hurt/Comfort, (not from Zayn), OT5, gentle dom liam, Smut, and pyrokenesis, Pining, Alternate Universe - College/University, Blow Jobs, also has, Sub Zayn, so many pet names, Subspace, Telekinesis, All of Ot5 are students, (both the sexy and non sexy kind), Angst, Misunderstanding, A wide range of superpowers, Hand Jobs, Superhero Zayn, Dom/sub, Small bouts of Violence, Praise Kink, Friends With Benefits, Friends to Lovers, Mind Control, but Zayn's an empath, Idiots in Love, Natural Disasters, Swearing, Daddy Kink, Rope Bondage, Alternate Universe - Superheroes/Superpowers",35,M/M,Explicit,No Archive Warnings Apply,45721,2022-03-19T20:38:44,2019-09-26,30
29718327,477,After the Fall,"POV Asagiri Gen, Warnigs for:, Hurt/Comfort, Strangers to Lovers, Amnesia, Kissing, Forced Prostitution, Slow Burn, Alternate Universe, Post-Apocalypse, no focus on another ships, mentions of rape/non-con, And graphic description of such, Violence, Friends to Lovers, First Kiss, Vomiting, Not That Angsty I Swear, Memory Loss, Natural Disasters, Happy Ending, mainly sengen, Blood, Alternate Universe - Apocalypse",24,M/M,Not Rated,Graphic Depictions Of Violence,60741,2022-09-05T18:09:54,2021-02-26,19
30124335,51,Ethereal,"Eruptions, Running Away, Strangers to Lovers, Human Sacrifice, Animal Death, Fire, Pompeii inspired, Volcanoes, Crying Itadori Yuuji, Blood and Injury, Past Character Death, Lava everywhere, Angst with a Happy Ending, Protective Fushiguro Megumi, Recovered Memories, Friends to Lovers, Natural Disasters, Other Additional Tags to Be Added, Reincarnation, Traditions, itafushi, Legends, Romantic Friendship",23,M/M,Mature,Graphic Depictions Of Violence,10189,2022-09-09T15:05:47,2021-03-18,18
32618980,99,Tidal,"Bonfires, also possibly based on the Sims, Sea Monsters, Rating May Change, Suntans, AU: Mermaids, Original Character(s), the melancholy of rain on the sea, Loneliness, tags will definitely change, Kava Party, Beaches, Fishing, Conservation, Friends to Lovers, First Kiss, local mermaid mythology, Inspired by The Sims, Strangers to Friends, Swimming, Islands, Mysterious Past",22,M/M,Mature,No Archive Warnings Apply,8467,2022-09-06T09:21:28,2021-07-16,14
22676872,9,"The Legend of Sparrow Jones, Book 1: Open The Gate A Little","Fast burn?, Hogwarts, Muggle/Wizard Relations, Post-Canon, Girls Kissing, Slow Burn, Wizarding World (Harry Potter), Psychic Bond, Polyamory, Blood and Gore, Dystopia, Post-Battle of Hogwarts, Family Issues, Underage Kissing, Post-Apocalypse, Future Fic, Statute of Secrecy (Harry Potter), Friendship/Love, For Science!, Animagus, Oh yes and Lethifolds, Friends to Lovers, Enemies to Lovers, Falling In Love, Animagus Harry Potter, Romance, Global Warming",27,F/F,Teen And Up Audiences,Graphic Depictions Of Violence,178747,2022-03-28T12:57:27,2020-04-27,23
35137297,51,The Wrong Watson,"Science Fiction, Philosophy, Original Character-centric, POV Mycroft Holmes, Carmilla is not a vampire, Morally Ambiguous Character, OC insert, Growing Up, Slow Burn, Worldbuilding, Attempting to Fight the Entire British Empire, Hypocrisy, Sapiosexuality, Top Trans Man, Logic, Trans Male Character, War, Autism Spectrum, Trying to Avert Apocalypse, Child Abuse, Remaking Modern Technology, modern person in the past fucking up the timeline, Freedom Fighters, Physics, Colonialism, POV Original Character, tagging for dysphoric people, Geniuses, Friends to Lovers, Victorian Sherlock Holmes, Genocide, Time Travel Fix-It, Global Warming, Intersex",34,M/M,Teen And Up Audiences,Graphic Depictions Of Violence,169384,2022-09-08T04:36:23,2021-11-15,10
14632944,101,Eco-friendly super villain,"Plants, Good versus Evil, Warren Takes Care of Layla, Environmentalism, Ecology, Villains, Worldbuilding, Heroes to Villains, Complete, Good and Evil, Planet Destruction, Team as Family, Friends to Lovers, Families of Choice, Recruitment, Global Warming, Series, Environment",18,F/F,Teen And Up Audiences,Graphic Depictions Of Violence,8661,2022-01-30T10:35:41,2018-05-13,44
37247809,100,Next Level,"Alternate Universe - Coffee Shops & Cafés, Love Confessions, Relationship Study, Lee Donghyuck | Haechan is a Mess, Symbolism, (i love these tags lmao), Lists, Gratuitous Video Game Jokes, Friends to Lovers, Roommates, Character Study, (the roommates thing only makes a brief appearance tho), Environmentalism, (it's what the entirety of ncity has been doing since The Instagram Post anyway), (this fic is incomprehensible and i am sorry for that), Crushes, (as is my brand), Lee Donghyuck | Haechan-centric, (also let's just pretend for the sake of storytelling that kun isn't a finance bro), Global Warming",20,M/M,Teen And Up Audiences,No Archive Warnings Apply,9496,2022-03-06T20:12:22,2022-02-27,1
36579043,60,Space for 2?,"Love Triangles, Angst, Slow Build, Aliens, Endangered Species, Alternate Universe - Space, Trauma Bonding, long start, Quirks are relative to home planet, Friends to Lovers, Family Member Death, Post-Traumatic Stress Disorder - PTSD, Enemies to Friends to Lovers, Outer Space, Beginner chapters are lengthy",15,F/M,Mature,Graphic Depictions Of Violence,17779,2022-09-05T20:23:36,2022-01-22,8
3808318,16,Nature Girl,"Alternate Universe - Fae, Nature Magic, Betrayal, Spirits, Angst with a Happy Ending, Environmentalism, Sacred Trees, Broken Promises, Friends to Lovers, Eventual Romance, greed - Freeform, Deforestation",12,F/M,Teen And Up Audiences,Graphic Depictions Of Violence,22732,2022-08-23T23:21:39,2015-04-23,88
